address_prompt,location,point,latitude2,longitude2,altitude2
"48 rue de Lille,Paris 75007","48, Rue de Lille, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Quartier des Invalides, Paris, Île-de-France, France métropolitaine, 75007, France","(48.858735, 2.3291549, 0.0)",48.858735,2.3291549,0.0
"321 Blaxland Rd Wentworth Falls
Sydney","Blaxland Road, Wentworth Falls, Sydney, Blue Mountains City Council, New South Wales, 2782, Australia","(-33.7073783, 150.3759584, 0.0)",-33.7073783,150.3759584,0.0
"Wangaratta Gallery, Wangaratta, Vic.",,,,,
"Surry Hills, NSW","Surry Hills, Sydney, Council of the City of Sydney, New South Wales, 2010, Australia","(-33.8845123, 151.2100301, 0.0)",-33.8845123,151.2100301,0.0
"Lake Macquarie Regional Galleries, Lake Macquarie, NSW",,,,,
"Manning Regional Art Gallery, Taree, NSW","Manning Regional Art Gallery, Macquarie Street, Taree, Mid-Coast Council, New South Wales, 2430, Australia","(-31.9108776, 152.4627296195003, 0.0)",-31.9108776,152.4627296195003,0.0
"Bender's Lane, 144 Charles Street, Launceston, Tasmania",,,,,
"aGOG (australian Girls Own Gallery), Canberra, ACT",,,,,
"Underwood, Tasmania","Underwood, City of Launceston, Tasmania, Australia","(-41.29411, 147.20449, 0.0)",-41.29411,147.20449,0.0
"La Trobe University Art Museum, Melbourne, VIC",,,,,
"Charles Sturt University, Wagga Wagga,  NSW","Charles Sturt University, Wagga Wagga City Council, New South Wales, 2678, Australia","(-35.0636071, 147.3552234, 0.0)",-35.0636071,147.3552234,0.0
"Gladstone, QLD","Gladstone, Gladstone Regional, Queensland, 4680, Australia","(-23.8431724, 151.256132, 0.0)",-23.8431724,151.256132,0.0
"University of Sydney, NSW","University of Sydney, Burren Street Campus, Burren Street, Newtown, Sydney, Council of the City of Sydney, New South Wales, 2042, Australia","(-33.896083000000004, 151.1846613599298, 0.0)",-33.896083000000004,151.1846613599298,0.0
"Woolloomooloo Gallery, Woolloomooloo, Sydney, NSW",,,,,
"Maitland, NSW","Maitland, Newcastle-Maitland, Maitland City Council, New South Wales, 2320, Australia","(-32.7316683, 151.5511123, 0.0)",-32.7316683,151.5511123,0.0
"Women's Gallery, Fitzroy, Melbourne, Vic.",,,,,
"Ararat Regional Art Gallery, Ararat, Vic",,,,,
"Albany, WA","Albany, City Of Albany, Western Australia, Australia","(-35.0247822, 117.883608, 0.0)",-35.0247822,117.883608,0.0
"Cataract Gorge, Launceston, TAS","Cataract Gorge Reserve, Trevallyn, Launceston, City of Launceston, Tasmania, 7250, Australia","(-41.44861625, 147.11603298190468, 0.0)",-41.44861625,147.11603298190468,0.0
"Penghana Road, Queenstown, TAS","Penghana Road, Queenstown, West Coast, Tasmania, 7467, Australia","(-42.0773428, 145.556176, 0.0)",-42.0773428,145.556176,0.0
"22-25 Jackson Avenue, Long Island City, NY","Jackson Avenue, Long Island City, Queens County, City of New York, New York, 11101, United States","(40.7457815, -73.9457518, 0.0)",40.7457815,-73.9457518,0.0
"Rozelle, Sydney","Rozelle, Inner West, Sydney, Inner West Council, New South Wales, 2039, Australia","(-33.8645002, 151.1743543, 0.0)",-33.8645002,151.1743543,0.0
"Botany Bay, Sydney, NSW","Botany Bay, Sutherland Shire, Sydney, Sutherland Shire Council, Bayside Council, New South Wales, Australia","(-33.981732550000004, 151.17954914436925, 0.0)",-33.981732550000004,151.17954914436925,0.0
"Watters Gallery, East Sydney, NSW",,,,,
"Toorak, Melbourne, Vic.","Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia","(-37.8416141, 145.0176215, 0.0)",-37.8416141,145.0176215,0.0
"Camperdown, VIC","Camperdown, Shire of Corangamite, Victoria, 3260, Australia","(-38.228972999999996, 143.13678504032254, 0.0)",-38.228972999999996,143.13678504032254,0.0
"Contemporary Arts Centre of South Australia, Adelaide, SA",,,,,
"University of Virginia Library, P.O. Box 400113, Charlottesville, VA 22904-4113",,,,,
"Corner Brisbane and Tamar Streets, Launceston, TAS",,,,,
"1 Aspinall Street, Watson, ACT","Aspinall Street, Watson, Canberra, District of Canberra Central, Australian Capital Territory, 2602, Australia","(-35.2314309, 149.1542259, 0.0)",-35.2314309,149.1542259,0.0
"70 George Street, The Rocks, Sydney, NSW","George Street, The Rocks, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia","(-33.8610548, 151.2084274, 0.0)",-33.8610548,151.2084274,0.0
"20 Martin Place, Sydney, NSW","20, Martin Place, Quay Quarter, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia","(-33.867437, 151.2088418, 0.0)",-33.867437,151.2088418,0.0
"254-256 Collins Street, Melbourne, VIC","Collins Street, Melbourne, City of Melbourne, Victoria, 3000, Australia","(-37.8154213, 144.9665332, 0.0)",-37.8154213,144.9665332,0.0
"Lion Arts Centre, North Tce [West End] Adelaide South Australia",,,,,
"Anthony Horderns Fine Art Gallery, Sydney, NSW",,,,,
"Wollongong, NSW","Wollongong, Wollongong City Council, New South Wales, 2500, Australia","(-34.4278083, 150.893054, 0.0)",-34.4278083,150.893054,0.0
" 21 Wentworth Ave, Kingston,  ACT 2603","Old Bus Depot Markets, 21, Wentworth Avenue, Kingston Foreshore, Kingston, South Canberra, District of Canberra Central, Australian Capital Territory, 2604, Australia","(-35.312704, 149.144205, 0.0)",-35.312704,149.144205,0.0
"26 Sixth Street, Bowden, South Australia","Sixth Street, Bowden, Adelaide, City of Charles Sturt, South Australia, 5007, Australia","(-34.9048818, 138.5796154, 0.0)",-34.9048818,138.5796154,0.0
"12 Compton St, Adelaide, SA, 5000","Compton Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia","(-34.9309281, 138.5967016, 0.0)",-34.9309281,138.5967016,0.0
"1286 Bloor Street West
Toronto, Ontario, M6H 1N9",,,,,
"Flinders Art Gallery, Adelaide, South Australia",,,,,
"QUT Art Museum, Brisbane, Qld","QUT Art Museum, 2, George Street, Brisbane City, Queensland, 4000, Australia","(-27.4765707, 153.0288645, 0.0)",-27.4765707,153.0288645,0.0
"Counihan Gallery, City of Moreland, Melbourne, Vic.","Counihan Gallery, 233, Sydney Road, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia","(-37.7720891, 144.9608742, 0.0)",-37.7720891,144.9608742,0.0
"Lismore Regional Art Gallery, Lismore, NSW",,,,,
"National Art Gallery of NSW, Sydney, NSW",,,,,
"21, Kolokotroni str., Moni Lazariston
GR- 56430 Stavroupoli, Thessaloniki
",,,,,
"Blindside Artist Run Space, Melbourne, VIC",,,,,
"255 Gregory Terrace
Spring Hill Brisbane QLD 4000","255, Gregory Terrace, Spring Hill, Brisbane City, Spring Hill, Queensland, 4000, Australia","(-27.4578407, 153.0242348, 0.0)",-27.4578407,153.0242348,0.0
"282 Petrie Terrace
Brisbane QLD 4000","Petrie Terrace, Brisbane City, Queensland, 4000, Australia","(-27.4600708, 153.0146024, 0.0)",-27.4600708,153.0146024,0.0
"Heiser Gallery, Brisbane, Qld.",,,,,
"109 Edward Street, Brisbane, QLD, 4000","Metro Arts, 109, Edward Street, Brisbane City, Greater Brisbane, Queensland, 4001, Australia","(-27.469984750000002, 153.0289355038165, 0.0)",-27.469984750000002,153.0289355038165,0.0
"140 Lewisham Way, SE14 6PD London","Lewisham Way, New Cross, London Borough of Lewisham, London, Greater London, England, SE14 6PD, United Kingdom","(51.4710313, -0.0297058, 0.0)",51.4710313,-0.0297058,0.0
"Bus Gallery, Melbourne, VIC",,,,,
"55 Sydenham Rd, Marrickville, NSW 2204","Sydenham Road, Marrickville, Inner West, Sydney, Inner West Council, New South Wales, 2204, Australia","(-33.9099795, 151.1626453, 0.0)",-33.9099795,151.1626453,0.0
"TCB Inc., Melbourne, VIC, Australia","TCB Art Inc., Wilkinson Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia","(-37.7684621, 144.9612088, 0.0)",-37.7684621,144.9612088,0.0
"Upstairs, 267 William St Northbridge, Perth, WA",,,,,
"284 Albert Street, Brunswick, Melbourne, VIC","Albert Street, Brunswick, Melbourne, City of Merri-bek, Victoria, 3056, Australia","(-37.7688382, 144.9617152, 0.0)",-37.7688382,144.9617152,0.0
"Metro Arts Building, Brisbane, Qld",,,,,
"Level 2, 274 Montague Rd, Brisbane, QLD",,,,,
"2/240 Brunswick St, Brisbane, QLD","Brunswick Street, Fortitude Valley, Brisbane City, Queensland, 4006, Australia","(-27.454289, 153.0297815, 0.0)",-27.454289,153.0297815,0.0
"Bunbury, Western Australia","Bunbury, City Of Bunbury, Western Australia, 6230, Australia","(-33.3267797, 115.636698, 0.0)",-33.3267797,115.636698,0.0
Perth,"Perth, City of Perth, Western Australia, 6000, Australia","(-31.9558933, 115.8605855, 0.0)",-31.9558933,115.8605855,0.0
"Moores Building Contemporary Art Gallery, Fremantle, WA",,,,,
"Mandurah, WA","Mandurah, City Of Mandurah, Western Australia, Australia","(-32.5302495, 115.7208782, 0.0)",-32.5302495,115.7208782,0.0
"Mundaring Arts Centre, Mundaring, WA","Mundaring Arts Centre, Nichol Street, Mundaring, Shire Of Mundaring, Western Australia, 6081, Australia","(-31.9021383, 116.1660742, 0.0)",-31.9021383,116.1660742,0.0
"Esperance, WA","Esperance, Snohomish County, Washington, United States","(47.7924236, -122.34855537125219, 0.0)",47.7924236,-122.34855537125219,0.0
"38 Railway Pde, Hazelbrook, The Blue Mountains NSW ",,,,,
"497 Parramatta Rd, Leichhardt","Parramatta Road, Leichhardt, Inner West, Sydney, Inner West Council, New South Wales, 2040, Australia","(-33.8889625, 151.1531413, 0.0)",-33.8889625,151.1531413,0.0
"Musee du quai Branly, Paris, France","Musée du quai Branly - Jacques Chirac, 37, Quai Branly, Gros-Caillou, Paris 7e Arrondissement, Paris, Quartier du Gros-Caillou, Paris, Île-de-France, France métropolitaine, 75007, France","(48.8609943, 2.297969635195826, 0.0)",48.8609943,2.297969635195826,0.0
"Margaret Lawrence Gallery, Victorian College of the Arts, Melbourne, Vic.",,,,,
Auckland University of Technology ,"Auckland University of Technology, Wakefield Street, Learning Quarter, City Centre, Auckland, Waitematā, Auckland, 1010, New Zealand/Aotearoa","(-36.8530092, 174.76641327496384, 0.0)",-36.8530092,174.76641327496384,0.0
"Ateneo de Manila University, Quezon City","Ateneo de Manila University, Katipunan Avenue, Loyola Heights, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1108, Philippines","(14.63989835, 121.07819518938447, 0.0)",14.63989835,121.07819518938447,0.0
"Glebe Point Road, Sydney","Glebe Point Road, Glebe, Inner West, Sydney, Council of the City of Sydney, New South Wales, 2037, Australia","(-33.8835797, 151.1917589, 0.0)",-33.8835797,151.1917589,0.0
Darwin,"Darwin, City of Darwin, Northern Territory, 0800, Australia","(-12.46044, 130.8410469, 0.0)",-12.46044,130.8410469,0.0
"Dubbo, NSW","Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia","(-32.2478964, 148.6026502, 0.0)",-32.2478964,148.6026502,0.0
"Katoomba, Blue Mountains, NSW","Katoomba, Sydney, Blue Mountains City Council, New South Wales, 2780, Australia","(-33.713759, 150.3121633, 0.0)",-33.713759,150.3121633,0.0
California,"California, United States","(36.7014631, -118.755997, 0.0)",36.7014631,-118.755997,0.0
Hungary,Magyarország,"(47.1817585, 19.5060937, 0.0)",47.1817585,19.5060937,0.0
"Hay St, Perth, WA","Hay Street, Perth, City of Perth, Western Australia, 6005, Australia","(-31.9510774, 115.849291, 0.0)",-31.9510774,115.849291,0.0
MA,Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,"(31.1728205, -7.3362482, 0.0)",31.1728205,-7.3362482,0.0
"Broome, WA","Broome, Shire Of Broome, Western Australia, Australia","(-17.9566909, 122.2240181, 0.0)",-17.9566909,122.2240181,0.0
"Australian Experimental  Art Foundation, Adelaide, SA",,,,,
"Fremantle Arts Centre, Fremantle, WA","Fremantle Arts Centre, Ord Street, Fremantle, City of Fremantle, Western Australia, 6160, Australia","(-32.0476763, 115.75398366858606, 0.0)",-32.0476763,115.75398366858606,0.0
WA,"Washington, United States","(47.2868352, -120.212613, 0.0)",47.2868352,-120.212613,0.0
Madrid,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, España","(40.4167047, -3.7035825, 0.0)",40.4167047,-3.7035825,0.0
"Frankfurt, Germany","Frankfurt am Main, Hessen, Deutschland","(50.1106444, 8.6820917, 0.0)",50.1106444,8.6820917,0.0
"Moores Building - Contemporary Art Gallery, Fremantle, WA",,,,,
"Centre Pompidou, Paris, France","Centre Georges Pompidou, 19, Rue Beaubourg, Beaubourg, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France","(48.860591799999995, 2.3524736024856843, 0.0)",48.860591799999995,2.3524736024856843,0.0
Vienna,"Wien, Österreich","(48.2083537, 16.3725042, 0.0)",48.2083537,16.3725042,0.0
Karlsruhe,"Karlsruhe, Baden-Württemberg, Deutschland","(49.0068705, 8.4034195, 0.0)",49.0068705,8.4034195,0.0
"Newcastle Art Space, Newcastle, NSW",,,,,
University of London,"Royal Holloway, South Road, Englefield Green, Runnymede, Surrey, England, TW20 0RL, United Kingdom","(51.424449550000006, -0.5642561069587715, 0.0)",51.424449550000006,-0.5642561069587715,0.0
"TX, USA","Texas, United States","(31.2638905, -98.5456116, 0.0)",31.2638905,-98.5456116,0.0
"St Kilda, Vic","St Kilda, Melbourne, City of Port Phillip, Victoria, 3182, Australia","(-37.8638261, 144.981637, 0.0)",-37.8638261,144.981637,0.0
NYC,"City of New York, New York, United States","(40.7127281, -74.0060152, 0.0)",40.7127281,-74.0060152,0.0
"70 Pitt Street, Sydney, NSW","70, Pitt Street, Redfern, Sydney, Council of the City of Sydney, New South Wales, 2016, Australia","(-33.89194905, 151.20381170000002, 0.0)",-33.89194905,151.20381170000002,0.0
"Riddoch Art Gallery, Mount Gambier, SA",,,,,
"Corner  crown and Oxford Sts , Darlinghurst NSW 2010 ",,,,,
"320 Bay Road, Cheltenham, Melbourne, VIC","Bay Road, Cheltenham, Melbourne, City of Kingston, Victoria, 3192, Australia","(-37.9574505, 145.0518346, 0.0)",-37.9574505,145.0518346,0.0
"Onkaparinga Gallery, Arts Centre Port Noarlunga, SA ",,,,,
"Kings Cross, NSW","Kings Cross, Victoria Street, Potts Point, Sydney, Council of the City of Sydney, New South Wales, 2011, Australia","(-33.8744874, 151.2222308, 0.0)",-33.8744874,151.2222308,0.0
"Adelaide, South Australia","Adelaide, Adelaide City Council, South Australia, Australia","(-34.9281805, 138.5999312, 0.0)",-34.9281805,138.5999312,0.0
"Gosford Regional Gallery, Gosford, NSW","Gosford Regional Gallery & Arts Centre, Adelaide Street, East Gosford, Gosford, Central Coast Council, New South Wales, 2250, Australia","(-33.4416227, 151.351703, 0.0)",-33.4416227,151.351703,0.0
"Woolloomooloo, New South Wales","Woolloomooloo, Sydney, Council of the City of Sydney, New South Wales, 2011, Australia","(-33.8718758, 151.2192218, 0.0)",-33.8718758,151.2192218,0.0
"Footscray, Victoria","Footscray, William Cooper Bridge, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia","(-37.801366, 144.9024240873921, 0.0)",-37.801366,144.9024240873921,0.0
"8 DaWaiLangYing Hutong, Dashilar, Beijing",,,,,
Victoria,"Victoria, Australia","(-36.5986096, 144.6780052, 0.0)",-36.5986096,144.6780052,0.0
"1214 High Street
Armadale VIC 3143","High Street, Armadale, Melbourne, City of Stonnington, Victoria, 3143, Australia","(-37.8552822, 145.0190529, 0.0)",-37.8552822,145.0190529,0.0
"Level 1, 66 King Street
Sydney NSW",,,,,
"James Cook University
Douglas, QLD
4811","James Cook University, 1, James Cook Drive, Douglas, Townsville, Townsville City, Queensland, 4811, Australia","(-19.328961800000002, 146.75664498994468, 0.0)",-19.328961800000002,146.75664498994468,0.0
"Abbotsford, Victoria","Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","(-37.8045508, 144.9988542, 0.0)",-37.8045508,144.9988542,0.0
"Lewers Bequest and Penrith Regional Art Gallery, Emu Plains, New South Wales",,,,,
"12 Oil Street, North Point, Hong Kong","油街實現 Oi!, 12, 油街 Oil Street, 炮台山 Fortress Hill, 北角 North Point, 東區 Eastern District, 香港島 Hong Kong Island, 香港 Hong Kong, 000000, 中国","(22.289037450000002, 114.19300533731169, 0.0)",22.289037450000002,114.19300533731169,0.0
"1/52-54 Stanley Street
Darlinghurst, NSW","Stanley Street, Darlinghurst, Sydney, Council of the City of Sydney, New South Wales, 2010, Australia","(-33.8753893, 151.2128196, 0.0)",-33.8753893,151.2128196,0.0
"25-37 Davey St, Frankston VIC  
","Davey Street, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia","(-38.1456165, 145.1207545, 0.0)",-38.1456165,145.1207545,0.0
" 45 Moreland St, Footscray VIC ","Footscray Community Arts Centre, 45, Moreland Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia","(-37.8033391, 144.9073334, 0.0)",-37.8033391,144.9073334,0.0
"Ashfield, New South Wales","Ashfield, Inner West, Sydney, Inner West Council, New South Wales, 2131, Australia","(-33.8894781, 151.1274125, 0.0)",-33.8894781,151.1274125,0.0
"Civic, Canberra, Australian Capital Territory","City, District of Canberra Central, Australian Capital Territory, Australia","(-35.2812678, 149.1291868, 0.0)",-35.2812678,149.1291868,0.0
"12-14 Meagher St 
Chippendale 2008 NSW","12-14, Meagher Street, Chippendale, Sydney, Council of the City of Sydney, New South Wales, 2008, Australia","(-33.88728635, 151.1995553205728, 0.0)",-33.88728635,151.1995553205728,0.0
"Mihaila iela 3, 
Daugavpils, 
LV-5401
","Daugavpils Marka Rotko mākslas centrs, 3, Mihaila iela, Cietoksnis, Daugavpils, Latgale, LV-5401, Latvija","(55.8838439, 26.4974499, 0.0)",55.8838439,26.4974499,0.0
"Powell Street, Gallery, South Yarra, VIC",,,,,
"Bendigo, Vic, ","Bendigo, City of Greater Bendigo, Victoria, 3550, Australia","(-36.7588767, 144.2825931, 0.0)",-36.7588767,144.2825931,0.0
"Woollahra, Sydney, NSW","Woollahra, Eastern Suburbs, Sydney, Woollahra Municipal Council, New South Wales, 2025, Australia","(-33.8857968, 151.2440867, 0.0)",-33.8857968,151.2440867,0.0
"3 Rocca Way, Wanneroo","Rocca Way, Wanneroo, City Of Wanneroo, Western Australia, 6065, Australia","(-31.7508891, 115.8050663, 0.0)",-31.7508891,115.8050663,0.0
"Ballarat Fine Art Gallery, Ballarat, Vic (and touring)",,,,,
"Samstag Museum of Art, Adelaide, SA",,,,,
"Riddell Galleries, Melbourne, Vic.",,,,,
"National Gallery of Victoria, Federation Square, Melbourne, VIC",,,,,
"Grosvenor Galleries, Sydney, NSW",,,,,
"Geelong, Victoria","Geelong, City of Greater Geelong, Victoria, 3218, Australia","(-38.1493084, 144.3598004, 0.0)",-38.1493084,144.3598004,0.0
"State Library of Victoria, Melbourne, Vic.; touring Victoria 1986",,,,,
"Hazelhurst Regional Gallery and Arts Centre, Hazelhurst, NSW",,,,,
"Wollongong City Art Gallery, Wollongong, New South Wales",,,,,
