date_range.date_end.year,date_range.date_end.month,date_range.date_end.day,date_range.date_start.year,date_range.date_start.month,date_range.date_start.day,place.address.ori_address,place.address.country,place.address.state,place.address.city,place.address.postcode,place.ori_dbid.$oid,place.ori_address,place._class_ori,place._class,place.geo_coord.latitude,place.geo_coord.longitude,name,event_id,place.ori_name,place.ori_country,place.display_name,place.address.suburb
2007,1,1,2007,1,1,"East Gippsland Aboriginal Arts Corporation, Victoria",Australia,Victoria,,Unknown,4da1ca5db538b73d93026d92,"East Gippsland Aboriginal Arts Corporation, VIC",place,place,,,"""Charlotte Hood""",4da1cac3b538b73d93026e57,,,,
,,,,,,"Mclaren Vale and Fleurieu Visitor Centre, Mclaren Vale, South Australia",Australia,South Australia,Adelaide,5171,4da1cac3b538b73d93026e62,"Mclaren Vale and Fleurieu Visitor Centre, Mclaren Vale, SA",place,place,-35.2081269,138.5286633,"""Jason Brodie""",4da1cae4b538b73d93026e63,,,,
1992,1,1,1992,1,1,"Lawrence Wilson Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cae4b538b73d93026e6c,"Lawrence Wilson Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Roma Winmar""",4da1cae4b538b73d93026e6e,,,,
2000,1,1,2000,1,1,"Lawrence Wilson Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cae4b538b73d93026e6c,"Lawrence Wilson Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Roma Winmar""",4da1cae4b538b73d93026e6d,,,,
2006,1,1,2006,1,1,"Katanning Arts Centre, Katanning, WA and Western Australian Museum, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c865b538b73d930264c7,"Katanning Arts Centre, Katanning, WA & Western Australian Museum, Perth, WA",place,place,-31.9522222,115.8588889,"""Roma Winmar""",4da1c865b538b73d930264c8,,,,Katanning
1974,1,1,1974,1,1,"Newman House, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cb25b538b73d93026e71,"Newman House, Perth, WA",place,place,-31.9522222,115.8588889,"""Roma Winmar""",4da1cb46b538b73d93026e72,,,,
1990,1,1,1990,1,1,"Birukmarri Gallery, Fremantle, Western Australia",Australia,Western Australia,Fremantle,6959,4da1ab45b538b73d9301bd85,"Birukmarri Gallery, Fremantle, WA",place,place,-32.0560399,115.7471797,"""Roma Winmar""",4da1cb05b538b73d93026e6f,,,,
1987,1,1,1987,1,1,"Narrogin, Western Australia",Australia,Western Australia,Narrogin,6312,4da1bcebb538b73d93023815,"Narrogin, WA",place,place,-32.9346838,117.1764315,"""Roma Winmar""",4da1cb25b538b73d93026e70,,,,
2005,1,1,2005,1,1,"Arkaba Woolshed, Flinders Ranges, South Australia",Australia,South Australia,,Unknown,4da1c643b538b73d930259d0,"Arkaba Woolshed, Flinders Ranges, SA",place,place,,,"""Kenneth Ross McKenzie""",4da1cb46b538b73d93026e8c,,,,
2006,1,1,2006,1,1,"Arkaba Woolshed, Flinders Ranges, South Australia",Australia,South Australia,,Unknown,4da1c643b538b73d930259d0,"Arkaba Woolshed, Flinders Ranges, SA",place,place,,,"""Kenneth Ross McKenzie""",4da1cb46b538b73d93026e8c,,,,
2008,1,1,2008,1,1,"Arkaba Woolshed, Flinders Ranges, South Australia",Australia,South Australia,,Unknown,4da1c643b538b73d930259d0,"Arkaba Woolshed, Flinders Ranges, SA",place,place,,,"""Kenneth Ross McKenzie""",4da1cb46b538b73d93026e8c,,,,
2007,1,1,2007,1,1,"Arkaba Woolshed, Flinders Ranges, South Australia",Australia,South Australia,,Unknown,4da1c643b538b73d930259d0,"Arkaba Woolshed, Flinders Ranges, SA",place,place,,,"""Kenneth Ross McKenzie""",4da1cb46b538b73d93026e8c,,,,
1992,1,1,1992,1,1,"Lawrence Wilson Art Gallery, The University of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6009,4da1b64cb538b73d9302025a,"Lawrence Wilson Art Gallery, The University of Western Australia, Perth, WA",place,place,-31.9796122,115.8185563,"""Milton Jackson""",4da1c864b538b73d930264a0,,,,
2006,1,1,2006,1,1,"Katanning Arts Centre, Katanning, WA and Western Australian Museum, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c865b538b73d930264c7,"Katanning Arts Centre, Katanning, WA & Western Australian Museum, Perth, WA",place,place,-31.9522222,115.8588889,"""Milton Jackson""",4da1c865b538b73d930264c8,,,,Katanning
2000,1,1,2000,1,1,"Linden Gallery and Arts Centre, St Kilda, Victoria",Australia,Victoria,Port Phillip,3182,4da1bbe4b538b73d93022ee0,"Linden Gallery & Arts Centre, St Kilda, VIC",place,place,-37.8675123,144.9789807,"""Jenny Mullett""",4da1cbb4b538b73d93026f1a,,,,St Kilda
2009,1,1,2009,1,1,"Brisbane Powerhouse, Brisbane, Queensland",Australia,Queensland,Brisbane,4005,4da1b2f8b538b73d9301e9be,"Brisbane Powerhouse, Brisbane, QLD",place,place,-27.4678411,153.0539447,"""Charlie Colbung""",4da1c864b538b73d9302649c,,,,
2002,1,1,2002,1,1,"Great Southern TAFE, Mt Barker, Western Australia",Australia,Western Australia,,6324,4da1cbb5b538b73d93026f46,"Great Southern TAFE, Mt Barker, WA",place,place,-34.6277701,117.6620689,"""Charlie Colbung""",4da1cbb5b538b73d93026f47,,,,
2008,1,1,2008,1,1,"Katanning Town Hall, Katanning, Western Australia",Australia,Western Australia,Katanning,6317,4da1cbb5b538b73d93026f4a,"Katanning Town Hall, Katanning, WA",place,place,-33.6901492,117.5560502,"""Charlie Colbung""",4da1cbb5b538b73d93026f4b,,,,
2008,1,1,2008,1,1,"Mungart Boodja Art Centre, Katanning, Western Australia",Australia,Western Australia,Katanning,6317,4da1cbb5b538b73d93026f4c,"Mungart Boodja Art Centre, Katanning, WA",place,place,-33.6901492,117.5560502,"""Charlie Colbung""",4da1cbbdb538b73d93026f4d,,,,
2006,1,1,2006,1,1,"Princess Chambers, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cbb4b538b73d93026f38,"Princess Chambers, Perth, WA",place,place,-31.9522222,115.8588889,"""Charlie Colbung""",4da1cbb4b538b73d93026f39,,,,
2005,1,1,2005,1,1,"Vancouver Arts Centre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb5b538b73d93026f3c,"Vancouver Arts Centre, Albany, WA",place,place,-35.0238227,117.8847286,"""Charlie Colbung""",4da1cbb5b538b73d93026f3d,,,,
2008,1,1,2008,1,1,"Central TAFE Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c922b538b73d93026980,"Central TAFE Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Charlie Colbung""",4da1cbbfb538b73d93026fa5,,,,
2002,1,1,2002,1,1,"Vancouver Art Centre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb5b538b73d93026f48,"Vancouver Art Centre, Albany, WA",place,place,-35.0238227,117.8847286,"""Charlie Colbung""",4da1cbb5b538b73d93026f49,,,,
2007,1,1,2007,1,1,"Residency Museum, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1c922b538b73d93026986,"Residency Museum, Albany, WA",place,place,-35.0238227,117.8847286,"""Charlie Colbung""",4da1cbbdb538b73d93026f50,,,,
2008,1,1,2008,1,1,"Albany Town Hall Theatre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb4b538b73d93026f36,"Albany Town Hall Theatre, Albany, WA",place,place,-35.0238227,117.8847286,"""Charlie Colbung""",4da1cbb4b538b73d93026f37,,,,
2006,1,1,2006,1,1,"Albany Museum, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb4b538b73d93026f3a,"Albany Museum, Albany, WA",place,place,-35.0238227,117.8847286,"""Charlie Colbung""",4da1cbb5b538b73d93026f3b,,,,
2003,1,1,2003,1,1,"Porongurup National Park, Stirling Ranges, Western Australia",Australia,Western Australia,Stirling,Unknown,4da1cbb5b538b73d93026f44,"Porongurup National Park, Stirling Ranges, WA",place,place,47.7510741,-120.7401386,"""Charlie Colbung""",4da1cbb5b538b73d93026f45,,,,
2008,1,1,2008,1,1,"Vancouver Arts Centre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb5b538b73d93026f3c,"Vancouver Arts Centre, Albany, WA",place,place,-35.0238227,117.8847286,"""Charlie Colbung""",4da1cbbdb538b73d93026f4f,,,,
2004,1,1,2004,1,1,"Plantagenet Winery, Mt Barker, Western Australia",Australia,Western Australia,,6324,4da1cbb5b538b73d93026f40,"Plantagenet Winery, Mt Barker, WA",place,place,-34.6229605,117.6623753,"""Charlie Colbung""",4da1cbb5b538b73d93026f41,,,,
2003,1,1,2003,1,1,"Mammoth Cave, Margaret River, Western Australia",Australia,Western Australia,Margaret River,6286,4da1cbb5b538b73d93026f42,"Mammoth Cave, Margaret River, WA",place,place,-34.0428036,115.0084988,"""Charlie Colbung""",4da1cbb5b538b73d93026f43,,,,
2004,1,1,2004,1,1,"Perth Convention Centre, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cbb5b538b73d93026f3e,"Perth Convention Centre, Perth, WA",place,place,-31.9560808,115.8525461,"""Charlie Colbung""",4da1cbb5b538b73d93026f3f,,,,
2009,1,1,2009,1,1,"Brisbane Powerhouse, Brisbane, Queensland",Australia,Queensland,Brisbane,4005,4da1b2f8b538b73d9301e9be,"Brisbane Powerhouse, Brisbane, QLD",place,place,-27.4678411,153.0539447,"""Alan Kelly""",4da1c864b538b73d9302649c,,,,
2008,1,1,2008,1,1,"Vancouver Art Centre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb5b538b73d93026f48,"Vancouver Art Centre, Albany, WA",place,place,-35.0238227,117.8847286,"""Alan Kelly""",4da1cbbfb538b73d93026f9d,,,,
2007,1,1,2007,1,1,"Vancouver Art Centre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb5b538b73d93026f48,"Vancouver Art Centre, Albany, WA",place,place,-35.0238227,117.8847286,"""Alan Kelly""",4da1cbbfb538b73d93026fa0,,,,
2008,1,1,2008,1,1,"Exmouth, Western Australia",Australia,Western Australia,Exmouth,6707,4da1ca7db538b73d93026dab,"Exmouth, WA",place,place,-21.9307242,114.1223888,"""Alan Kelly""",4da1cbbfb538b73d93026fa1,,,,
2007,1,1,2007,1,1,"Southern Art and Craft Trail, Katanning Town Hall, Katanning, Western Australia",Australia,Western Australia,Katanning,6317,4da1cbbfb538b73d93026f9e,"Southern Art & Craft Trail, Katanning Town Hall, Katanning, WA",place,place,-33.6901492,117.5560502,"""Alan Kelly""",4da1cbbfb538b73d93026f9f,,,,
2008,1,1,2008,1,1,"Vancouver Art Centre, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbb5b538b73d93026f48,"Vancouver Art Centre, Albany, WA",place,place,-35.0238227,117.8847286,"""Alan Kelly""",4da1cbbfb538b73d93026fa4,,,,
2008,1,1,2008,1,1,"Central TAFE Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c922b538b73d93026980,"Central TAFE Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Alan Kelly""",4da1cbbfb538b73d93026fa5,,,,
2008,1,1,2008,1,1,"Albany Town Hall, Albany, Western Australia",Australia,Western Australia,Albany,6330,4da1cbbfb538b73d93026fa2,"Albany Town Hall, Albany, WA",place,place,-35.0238227,117.8847286,"""Alan Kelly""",4da1cbbfb538b73d93026fa3,,,,
2006,1,1,2006,1,1,"Katanning Arts Centre, Katanning, WA and Western Australian Museum, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c865b538b73d930264c7,"Katanning Arts Centre, Katanning, WA & Western Australian Museum, Perth, WA",place,place,-31.9522222,115.8588889,"""Simpson Kelly""",4da1c865b538b73d930264c8,,,,Katanning
2009,1,1,2009,1,1,"Central TAFE Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c922b538b73d93026980,"Central TAFE Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Russell Fitzgerald""",4da1c922b538b73d93026981,,,,
1970,1,1,1970,1,1,"Perth, Western Australia",Australia,Western Australia,Perth,6000,4da194f8b538b73d9300076b,"Perth, WA",place,place,-31.9522222,115.8588889,"""Goldie Kelly""",4da1cbe3b538b73d93026fe6,,,,
2007,1,1,2007,1,1,"East Gippsland Art Gallery, Bairnsdale, Victoria",Australia,Victoria,Bairnsdale,3875,4da1c921b538b73d93026965,"East Gippsland Art Gallery, Bairnsdale, VIC",place,place,-37.8245772,147.6317185,"""Robert Farnham""",4da1cbe3b538b73d93026fec,,,,
2008,1,1,2008,1,1,"Melbourne Exhibition Building, Melbourne, Victoria",Australia,Victoria,Melbourne,3053,4da1cbe3b538b73d93026ff4,"Melbourne Exhibition Building, Melbourne, VIC",place,place,-37.8032107,144.9738336,"""Janelle Owen""",4da1cbe3b538b73d93026ff5,,,,
1987,1,1,1987,1,1,Australian Print Council,Australia,,,Unknown,4da1cbe4b538b73d93027008,Australian Print Council,place,place,,,"""Alice Hinton-Bateup""",4da1cbe4b538b73d93027009,,,,
1988,3,27,1988,3,5,"Experimental Art Foundation, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19591b538b73d9300499f,"Experimental Art Foundation, Adelaide, SA",place,place,-34.9286212,138.5999594,"""Alice Hinton-Bateup""",57d768d6d707ff1305000001,,,,
2021,7,4,2020,11,14,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,"National Gallery of Australia, Canberra, ACT",place,place,-35.30053,149.136282,"""Alice Hinton-Bateup""",5fd1fcdad707ff54d900001c,,,,
1987,1,1,1987,1,1,"Print Council of Australia, Melbourne, Victoria",Australia,Victoria,Melbourne,3000,4da1cbe4b538b73d9302700a,"Print Council of Australia, Melbourne, VIC",place,place,-37.8131869,144.9629796,"""Alice Hinton-Bateup""",4da1cbe4b538b73d9302700b,,,,
1986,1,1,1986,1,1,"Workshop Arts Centre, Sydney, New South Wales",Australia,New South Wales,Sydney,2000,4da1cbe4b538b73d9302700c,"Workshop Arts Centre, Sydney, NSW",place,place,-33.8689009,151.2070914,"""Alice Hinton-Bateup""",4da1cbe4b538b73d9302700d,,,,
2006,1,1,2006,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Felicity Johncock""",4da1cbe6b538b73d93027027,,,,
2007,1,1,2007,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Felicity Johncock""",4da1cbe6b538b73d93027027,,,,
2008,1,1,2008,1,1,"Adelaide Festival Centre, Adelaide, South Australia",Australia,South Australia,Adelaide,5000,4da19788b538b73d9300b211,"Adelaide Festival Centre, Adelaide, SA",place,place,-34.9201639,138.5972922,"""Felicity Johncock""",4da1cbe6b538b73d93027027,,,,
2003,1,1,2003,1,1,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,"Art Gallery of Western Australia, Perth, WA",place,place,-31.950414,115.860604,"""Fay Farmer""",4da1c864b538b73d9302649f,,,,
2009,1,1,2009,1,1,"Central TAFE Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c922b538b73d93026980,"Central TAFE Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Primus Ugle""",4da1c922b538b73d93026981,,,,
2004,1,1,2004,1,1,"National Gallery of Australia, Canberra, Australian Capital Territory",Australia,Australian Capital Territory,Canberra,2600,4da19511b538b73d9300150b,"National Gallery of Australia, Canberra, ACT",place,place,-35.30053,149.136282,"""Primus Ugle""",4da1cbf2b538b73d930271d2,,,,
2004,1,1,2004,1,1,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6009,4da1a7fcb538b73d9301a5ec,"Lawrence Wilson Art Gallery, University of Western Australia, Perth, WA",place,place,-31.9796122,115.8185563,"""Primus Ugle""",4da1cbf2b538b73d930271d3,,,,
2003,1,1,2003,1,1,"Art Gallery of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da19503b538b73d93000d89,"Art Gallery of Western Australia, Perth, WA",place,place,-31.950414,115.860604,"""Primus Ugle""",4da1c864b538b73d9302649f,,,,
2000,1,1,2000,1,1,"Lawrence Wilson Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cae4b538b73d93026e6c,"Lawrence Wilson Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Primus Ugle""",4da1cae4b538b73d93026e6d,,,,
2000,1,1,2000,1,1,"Lawrence Wilson Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1cae4b538b73d93026e6c,"Lawrence Wilson Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Malcolm Ellis""",4da1cae4b538b73d93026e6d,,,,
1992,1,1,1992,1,1,"Lawrence Wilson Art Gallery, The University of Western Australia, Perth, Western Australia",Australia,Western Australia,Perth,6009,4da1b64cb538b73d9302025a,"Lawrence Wilson Art Gallery, The University of Western Australia, Perth, WA",place,place,-31.9796122,115.8185563,"""Malcolm Ellis""",4da1c864b538b73d930264a0,,,,
2009,1,1,2009,1,1,"Brisbane Powerhouse, Brisbane, Queensland",Australia,Queensland,Brisbane,4005,4da1b2f8b538b73d9301e9be,"Brisbane Powerhouse, Brisbane, QLD",place,place,-27.4678411,153.0539447,"""Malcolm Ellis""",4da1c864b538b73d9302649c,,,,
2009,1,1,2009,1,1,"Central TAFE Art Gallery, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c922b538b73d93026980,"Central TAFE Art Gallery, Perth, WA",place,place,-31.9522222,115.8588889,"""Malcolm Ellis""",4da1c922b538b73d93026981,,,,
2006,1,1,2006,1,1,"Katanning Arts Centre, Katanning, WA and Western Australian Museum, Perth, Western Australia",Australia,Western Australia,Perth,6000,4da1c865b538b73d930264c7,"Katanning Arts Centre, Katanning, WA & Western Australian Museum, Perth, WA",place,place,-31.9522222,115.8588889,"""Malcolm Ellis""",4da1c865b538b73d930264c8,,,,Katanning
2009,1,1,2009,1,1,"Bunbury Regional Art Galleries, Bunbury, Western Australia",Australia,Western Australia,Bunbury,6230,4da1c0e0b538b73d93024c57,"Bunbury Regional Art Galleries, Bunbury, WA",place,place,-33.3241462,115.6353365,"""Sandra Hill""",4da1cda9b538b73d9302733b,,,,
2001,1,1,2001,1,1,"John Curtin Gallery, Curtin University of Technology, Bentley, Western Australia",Australia,Western Australia,Canning,6103,4da1cdaab538b73d93027349,"John Curtin Gallery, Curtin University of Technology, Bentley, WA",place,place,-32.0053844,115.8925629,"""Sandra Hill""",4da1cdaab538b73d9302734a,,,,Bentley
1995,1,1,1995,1,1,"Artist in Residence Gallery, Western Australia",Australia,Western Australia,,Unknown,4da1cda9b538b73d9302733e,"Artist in Residence Gallery, WA",place,place,47.7510741,-120.7401386,"""Sandra Hill""",4da1cda9b538b73d93027340,,,,
1999,1,1,1999,1,1,"The Moores Building Contemporary Art Gallery, Fremantle, Western Australia",Australia,Western Australia,Fremantle,6959,4da1cdaab538b73d9302734c,"The Moores Building Contemporary Art Gallery, Fremantle, WA",place,place,-32.0560399,115.7471797,"""Sandra Hill""",4da1cdaab538b73d9302734d,,,,
2009,1,1,2009,1,1,Brisbane Powerhouse,Australia,Queensland,Brisbane,4005,4da1cda9b538b73d93027343,Brisbane Powerhouse,place,place,-27.4678411,153.0539447,"""Sandra Hill""",4da1cda9b538b73d93027344,,,,
2008,1,1,2008,1,1,"Gomboc Gallery, Middle Swan, Western Australia",Australia,Western Australia,Swan,6056,4da1cda9b538b73d9302733c,"Gomboc Gallery, Middle Swan, WA",place,place,-31.8652874,116.0273982,"""Sandra Hill""",4da1cda9b538b73d9302733d,,,,Middle Swan
2000,1,1,2000,1,1,"John Curtin Gallery, Curtin University of Technology, Bentley, Western Australia",Australia,Western Australia,Canning,6103,4da1cdaab538b73d93027349,"John Curtin Gallery, Curtin University of Technology, Bentley, WA",place,place,-32.0053844,115.8925629,"""Sandra Hill""",4da1cdaab538b73d9302734b,,,,Bentley
1995,1,1,1995,1,1,"Midland Centennial Art Exhibition, Kalla Yeedip Gallery, Midland, Western Australia",Australia,Western Australia,Swan,98445,4da1cdaab538b73d93027351,"Midland Centennial Art Exhibition, Kalla Yeedip Gallery, Midland, WA",place,place,47.1670439,-122.4048441,"""Sandra Hill""",4da1cdaab538b73d93027352,,,,Midland
2004,1,1,2004,1,1,"The Other Gallery, The Banff Centre, Alberta, Canada",Canada,Alberta,Banff,Unknown,4da1cda9b538b73d93027346,"The Other Gallery, The Banff Centre, Alberta, Canada",place,place,53.9332706,-116.5765035,"""Sandra Hill""",4da1cda9b538b73d93027347,,,,
1989,1,1,1989,1,1,"Gallery Arteque, Subiaco, Western Australia",Australia,Western Australia,Subiaco,6008,4da1cdabb538b73d93027355,"Gallery Arteque, Subiaco, WA",place,place,-31.9453649,115.8261808,"""Sandra Hill""",4da1cdabb538b73d93027356,,,,
