,0,1,2,3,Year
37,/prizes/archibald/2004/27952/,Paul Worstead,Me,,2004
38,/prizes/archibald/2004/27953/,Michael Zavros,"Portrait of Stephen Mori, with Win Schubert and my Greater Kudu",,2004
39,/prizes/archibald/2004/27954/,Dalu Zhao,Life on stage - John Clark,,2004
0,/prizes/archibald/2005/28081/,Rick Amor,Shane Maloney,,2005
1,/prizes/archibald/2005/28082/,Bruce Armstrong,Self-portrait,,2005
2,/prizes/archibald/2005/28083/,Martin Ball,John Pule,,2005
3,/prizes/archibald/2005/28084/,John Beard,Hilarie Mais,,2005
4,/prizes/archibald/2005/28085/,Jason Benjamin,Staring down the past,Winner: Packing Room Prize 2005,2005
5,/prizes/archibald/2005/28086/,Annette Bezor,Still posing after all this time (a self-portrait),,2005
6,/prizes/archibald/2005/28087/,Jon Campbell,Double Darren,,2005
7,/prizes/archibald/2005/28088/,Adam Chang,Gene and the doorway,,2005
8,/prizes/archibald/2005/28089/,Peter Churcher,Portrait of Jeffrey Smart,,2005
9,/prizes/archibald/2005/28090/,Esther Erlich,Lindy Wills,,2005
10,/prizes/archibald/2005/28091/,James Guppy,Chagrin,,2005
11,/prizes/archibald/2005/28092/,Robert Hannaford,Bob Brown,,2005
12,/prizes/archibald/2005/28093/,Nicholas Harding,Bob's daily swim,"Winner: People's Choice 2005
Highly commended",2005
13,/prizes/archibald/2005/28094/,Bill Hay,Allan Mitelman,,2005
14,/prizes/archibald/2005/28095/,Terrence Hunter,Chapter six – self-portrait,,2005
15,/prizes/archibald/2005/28096/,Paul Jackson,Gretel Killeen,,2005
16,/prizes/archibald/2005/28097/,Raymond Kenyon,The architect at home,,2005
17,/prizes/archibald/2005/28098/,Jasper Knight,Richard Gill,,2005
18,/prizes/archibald/2005/28099/,Kerrie Lester,Rebel,,2005
19,/prizes/archibald/2005/28100/,Mathew Lynn,Wendy drawing,,2005
20,/prizes/archibald/2005/28101/,Lewis Miller,My dentist - Dr Jonathan Hartley,,2005
21,/prizes/archibald/2005/28102/,Ian North,"Daniel Thomas at home, northern Tasmania",,2005
22,/prizes/archibald/2005/28103/,John Olsen,Self-portrait Janus-faced,Winner: Archibald Prize 2005,2005
23,/prizes/archibald/2005/28104/,Rodney Pople,Kerrie Lester - after Goya,,2005
24,/prizes/archibald/2005/28105/,Ben Quilty,Beryl,,2005
25,/prizes/archibald/2005/28106/,Abdul Karim Rahimi,John McDonald,,2005
26,/prizes/archibald/2005/28107/,David Ralph,Imagination - Adam and Harvie,,2005
27,/prizes/archibald/2005/28108/,Paul Ryan,"Archibald, Archibald, wherefore art thou Archibald?",,2005
28,/prizes/archibald/2005/28109/,Jenny Sages,Gloria Tamere Petyarre,,2005
29,/prizes/archibald/2005/28110/,Garry Shead,All the world's a stage - Simon Phillips,,2005
30,/prizes/archibald/2005/28111/,Jiawei Shen,"John So, the Lord Mayor of Melbourne",,2005
31,/prizes/archibald/2005/28112/,Avril Thomas,The minister from down under,,2005
32,/prizes/archibald/2005/28113/,Deborah Trusson,Naked,,2005
33,/prizes/archibald/2005/28114/,John R Walker,Self-portrait,,2005
34,/prizes/archibald/2005/28115/,Xu Wang,Jiawei Shen,,2005
35,/prizes/archibald/2005/28116/,Michael Zavros,Portrait of Alex Dimitriades,,2005
0,/prizes/archibald/2006/28270/,Catherine Abel,Portrait of Julia Leigh,,2006
1,/prizes/archibald/2006/28271/,John Beard,Ken Unsworth,,2006
2,/prizes/archibald/2006/28272/,Danelle Bergstrom,Back to front - Kevin Connor,,2006
3,/prizes/archibald/2006/28273/,Kate Beynon,Year of the Dog self-portrait,,2006
4,/prizes/archibald/2006/28274/,Tom Carment,Professor Muecke,,2006
5,/prizes/archibald/2006/28275/,Jun Chen,Joe Furlonger,,2006
6,/prizes/archibald/2006/28276/,Peter Churcher,"Bruce, Linde and me on the road to Guadelupe",,2006
7,/prizes/archibald/2006/28277/,Adam Cullen,Edmund,,2006
8,/prizes/archibald/2006/28278/,Geoffrey Dyer,"The abstractionist, Graham Fransella",,2006
9,/prizes/archibald/2006/28279/,McLean Edwards,Cate Blanchett and family,,2006
10,/prizes/archibald/2006/28280/,Prudence Flint,Four wheel drive #2,,2006
11,/prizes/archibald/2006/28281/,Robert Hannaford,Tim Flannery,,2006
12,/prizes/archibald/2006/28282/,Nicholas Harding,Robert Drewe (in the swell) 2006,,2006
13,/prizes/archibald/2006/28284/,Paul Jackson,Garry McDonald 'All the world's a stage...',Winner: People's Choice 2006,2006
14,/prizes/archibald/2006/28283/,Weaver Jack,Weaver Jack in Lungarung,,2006
15,/prizes/archibald/2006/28285/,Jasper Knight,Sir Harold Knight KBE DSC,,2006
16,/prizes/archibald/2006/28286/,Kerrie Lester,Phillip Noyce - in the picture,,2006
17,/prizes/archibald/2006/28269/,Michael Mucci,A working class man,"Winner: Packing Room Prize 2006
not selected as an Archibald finalist by trustees",2006
18,/prizes/archibald/2006/28287/,Paul Newton,Portrait of Pat Corrigan,,2006
19,/prizes/archibald/2006/28288/,Josonia Palaitis,Justice Michael Kirby,,2006
20,/prizes/archibald/2006/28289/,Rodney Pople,"Artist and curator, after Gainsborough",,2006
21,/prizes/archibald/2006/28290/,Ben Quilty,Cullen - before and after,,2006
22,/prizes/archibald/2006/28291/,Craig Ruddy,Self-portrait – into the box,,2006
23,/prizes/archibald/2006/28292/,Paul Ryan,Nicholas in Nowra,,2006
24,/prizes/archibald/2006/28293/,Jenny Sages,Hossein Valamanesh,Commended,2006
25,/prizes/archibald/2006/28294/,Gillie and Marc Schattner,John and his black dog,,2006
26,/prizes/archibald/2006/28295/,Jiawei Shen,This is not a photo,,2006
27,/prizes/archibald/2006/28296/,Peter Smeeth,Clover Moore with Sheba and Bruno,,2006
28,/prizes/archibald/2006/28297/,Kathleen Vafiadis,Julia,,2006
29,/prizes/archibald/2006/28298/,Craig Waddell,Portrait of JC,,2006
30,/prizes/archibald/2006/28299/,John R Walker,Martin Armiger,,2006
31,/prizes/archibald/2006/28300/,Greg Warburton,Jim Conway,,2006
32,/prizes/archibald/2006/28301/,Marcus Wills,The Paul Juraszek monolith (after Marcus Gheeraerts),Winner: Archibald Prize 2006,2006
33,/prizes/archibald/2006/28302/,Bin Xie,Bright smile,,2006
34,/prizes/archibald/2006/28303/,Huihai Xie,A groom,,2006
35,/prizes/archibald/2006/28304/,Michael Zavros,Michael Zavros can't paint / the wind is whistling through the house,,2006
0,/prizes/archibald/2007/28452/,Martin Ball,Mark McClean,,2007
1,/prizes/archibald/2007/28453/,Del Kathryn Barton,Vasili Kaliman and contained familiar together within the Dreaming,,2007
2,/prizes/archibald/2007/28454/,John Beard,Janet Laurence,Winner: Archibald Prize 2007,2007
3,/prizes/archibald/2007/28455/,Danelle Bergstrom,Take two - Jack Thompson,Winner: Packing Room Prize 2007,2007
4,/prizes/archibald/2007/28456/,Adam Chang,"Brian, the dog and the doorway",,2007
5,/prizes/archibald/2007/28457/,Zhong Chen,Self-portrait,,2007
6,/prizes/archibald/2007/28458/,Peteris Ciemitis,Making sense of place #4,,2007
7,/prizes/archibald/2007/28459/,Kevin Connor,"Portrait of a quiet man, Robert Eadie, painter",,2007
8,/prizes/archibald/2007/28460/,Sam Cranstoun,Peter,,2007
9,/prizes/archibald/2007/28461/,Darren Crothers,Black sheep of the family,,2007
10,/prizes/archibald/2007/28462/,Lucy Culliton,Self with subject (domestic science),,2007
11,/prizes/archibald/2007/28463/,Carmen Di Napoli,Go for it,,2007
12,/prizes/archibald/2007/28464/,McLean Edwards,Martin Browne,,2007
13,/prizes/archibald/2007/28465/,Esther Erlich,Tim,,2007
14,/prizes/archibald/2007/28466/,Vivian Falk,A moment with Malcolm,,2007
15,/prizes/archibald/2007/28467/,David Griggs,The bleeding hearts club #1 (self portrait),,2007
16,/prizes/archibald/2007/28468/,Robert Hannaford,Tubes,,2007
17,/prizes/archibald/2007/28469/,Daniel Henderson,Lily-Rose,,2007
18,/prizes/archibald/2007/28470/,Cherry Hood,Ben Quilty,,2007
19,/prizes/archibald/2007/28471/,Peter Hudson,Words and music – portrait of Paul Kelly,,2007
20,/prizes/archibald/2007/28472/,Jasper Knight,The Honourable Bob Carr,,2007
21,/prizes/archibald/2007/28473/,Zai Kuang,Sarah and the doll,,2007
22,/prizes/archibald/2007/28474/,Sam Leach,A bird flies past Jeff Kennett,,2007
23,/prizes/archibald/2007/28475/,Bill Leak,Portrait of Paul,,2007
24,/prizes/archibald/2007/28476/,Mathew Lynn,Neville Wran,,2007
25,/prizes/archibald/2007/28477/,Abbey McCulloch,Toni Collette,,2007
26,/prizes/archibald/2007/28478/,Alexander McKenzie,McLean Edwards,,2007
27,/prizes/archibald/2007/28479/,Lewis Miller,"Allan, Matisse and me",,2007
28,/prizes/archibald/2007/28480/,Michael Mucci,The power and the passion,,2007
29,/prizes/archibald/2007/28481/,Angus Nivison,Myself,,2007
30,/prizes/archibald/2007/28482/,Chris O’Doherty (aka Reg Mombassa),Self-portrait with high pants,,2007
31,/prizes/archibald/2007/28483/,"David Paulson, Michael Jagamara Nelson",Michael Nelson Jagamara and totem,,2007
32,/prizes/archibald/2007/28484/,Evert Ploeg,George Ellis,Winner: People's Choice 2007,2007
33,/prizes/archibald/2007/28485/,Rodney Pople,Stone cold sober (self-portrait),,2007
34,/prizes/archibald/2007/28486/,Paul Ryan,Fink on the phone,,2007
35,/prizes/archibald/2007/28487/,Jenny Sages,Irina Baronova (handing on the baton),,2007
36,/prizes/archibald/2007/28488/,Peter Smeeth,The young diva – a portrait of Amelia Farrugia,,2007
37,/prizes/archibald/2007/28489/,Sue Taylor,eX and reg,,2007
38,/prizes/archibald/2007/28490/,Ian Waldron,Imants Tillers,,2007
39,/prizes/archibald/2007/28491/,Xu Wang,John Yu and George Soutter,,2007
40,/prizes/archibald/2007/28492/,Greg Warburton,Faith Bandler,,2007
0,/prizes/archibald/2008/28604/,Martin Ball,Neil Finn,Winner: Packing Room Prize 2008,2008
1,/prizes/archibald/2008/28605/,Phillip Barnes,Black: White: Red all over,,2008
2,/prizes/archibald/2008/28606/,Del Kathryn Barton,"You are what is most beautiful about me, a self-portrait with Kell and Arella",Winner: Archibald Prize 2008,2008
3,/prizes/archibald/2008/28607/,Anthony Bennett,portrait of jon farriss in a kylie t-shirt,,2008
4,/prizes/archibald/2008/28608/,Danelle Bergstrom,Two movements - Peter Sculthorpe,,2008
5,/prizes/archibald/2008/28609/,Roger Boreham,"Dad, what a smile",,2008
6,/prizes/archibald/2008/28610/,Eolo Bottaro,The Archibald,,2008
7,/prizes/archibald/2008/28611/,Joanna Braithwaite,"Chook, chook, chook",,2008
8,/prizes/archibald/2008/28612/,David Bromley,Louise Olsen,,2008
9,/prizes/archibald/2008/28613/,Jun Chen,Ian Smith,,2008
10,/prizes/archibald/2008/28614/,Zhong Chen,Nicholas Harding,,2008
11,/prizes/archibald/2008/28615/,Kordelya Zhansui Chi,Julius,,2008
12,/prizes/archibald/2008/28616/,Peteris Ciemitis,Grabowsky,,2008
13,/prizes/archibald/2008/28617/,James Cochran,Akira,,2008
14,/prizes/archibald/2008/28618/,Yvette Coppersmith,In the garland,,2008
15,/prizes/archibald/2008/28619/,Richard Dunlop,Tim Olsen: the man in black,,2008
16,/prizes/archibald/2008/28620/,Neil Evans,"Blue days, black nights",,2008
17,/prizes/archibald/2008/28621/,Vincent Fantauzzo,Heath,Winner: People's Choice 2008,2008
18,/prizes/archibald/2008/28622/,Hong Fu,Dr Joseph Brown,,2008
19,/prizes/archibald/2008/28623/,Robert Hannaford,Alison Mitchell,,2008
20,/prizes/archibald/2008/28624/,Zai Kuang,The sisters - Celia and Julia,,2008
21,/prizes/archibald/2008/28625/,Sam Leach,Self in uniform,,2008
22,/prizes/archibald/2008/28626/,Barry McCann,Simpatico,,2008
23,/prizes/archibald/2008/28627/,Neil McIrvine,David Disher,,2008
24,/prizes/archibald/2008/28628/,Alexander McKenzie,Sarah Blasko,,2008
25,/prizes/archibald/2008/28629/,Lewis Miller,Tom Lowenstein,,2008
26,/prizes/archibald/2008/28630/,Anna Minardo,The question,,2008
27,/prizes/archibald/2008/28631/,Paul Newton,Portrait of Donald McDonald AC,,2008
28,/prizes/archibald/2008/28632/,John Phillips,Wendy after two cups of coffee,,2008
29,/prizes/archibald/2008/28633/,Rodney Pople,Art is what you can get away with (self-portrait),,2008
30,/prizes/archibald/2008/28634/,James Powditch,Aden Young in 'Once upon a time in the inner west',,2008
31,/prizes/archibald/2008/28635/,Ben Quilty,Self-portrait after Madrid,,2008
32,/prizes/archibald/2008/28636/,Leslie Rice,"Quartered, drawn and hung: Adam Cullen on public display",,2008
33,/prizes/archibald/2008/28637/,Paul Ryan,"Peter Booth, study with Cuban",,2008
34,/prizes/archibald/2008/28638/,Jenny Sages,Anita and Luca,,2008
35,/prizes/archibald/2008/28639/,Song Ling,Angelina Pwerle,,2008
36,/prizes/archibald/2008/28640/,Nick Stathopoulos,At the movies with David Stratton (aka The big sleep),,2008
37,/prizes/archibald/2008/28642/,Xu Wang,Nick Waterlow,,2008
38,/prizes/archibald/2008/28643/,Yi Wang,Long hair,,2008
39,/prizes/archibald/2008/28641/,Jan Williamson,Sue McPherson - artist,,2008
0,/prizes/archibald/2009/28753/,Anthony Bennett,"self-portrait in the bathroom discussing beauty, bukowski and brett whiteley with my ex, now a stripper, who likes to dress as wonder woman",,2009
1,/prizes/archibald/2009/28754/,Ann Cape,Lucy & friend,,2009
2,/prizes/archibald/2009/28755/,Adam Chang,Spirit of an ancient culture,,2009
3,/prizes/archibald/2009/28756/,Mike Chavez,Portrait of a bad muthaf***a,,2009
4,/prizes/archibald/2009/28757/,Jun Chen,Ray Hughes and five other moods,,2009
5,/prizes/archibald/2009/28758/,Kordelya Zhansui Chi,"Good morning, this is Neil Mitchell",,2009
6,/prizes/archibald/2009/28759/,Yvette Coppersmith,John Safran,,2009
7,/prizes/archibald/2009/28760/,Sam Cranstoun,Gyton,,2009
8,/prizes/archibald/2009/28761/,Leeanne Crisp,Considering Persephone. Portrait of Gay Bilson,,2009
9,/prizes/archibald/2009/28762/,Ngaire Devenport,Ken Done,,2009
10,/prizes/archibald/2009/28763/,Vincent Fantauzzo,Brandon,Winner: People's Choice 2009,2009
11,/prizes/archibald/2009/28764/,Hong Fu,Dame Elisabeth Murdoch,,2009
12,/prizes/archibald/2009/28765/,David Griggs,Zoloft nation (self-portrait),,2009
13,/prizes/archibald/2009/28766/,Peter Hanley,Remembering Titian,,2009
14,/prizes/archibald/2009/28767/,Robert Hannaford,Self-portrait,,2009
15,/prizes/archibald/2009/28768/,Nicholas Harding,Margaret Whitlam,,2009
16,/prizes/archibald/2009/28769/,Cherry Hood,David Helfgott,,2009
17,/prizes/archibald/2009/28770/,Paul Jackson,Flacco’s chariot,Winner: Packing Room Prize 2009,2009
18,/prizes/archibald/2009/28771/,Jasper Knight,Jasper Knight,,2009
19,/prizes/archibald/2009/28772/,Richard Larter,Portrait of Nell,,2009
20,/prizes/archibald/2009/28773/,Sam Leach,Marcia Langton,,2009
21,/prizes/archibald/2009/28774/,Mathew Lynn,Heiress,,2009
22,/prizes/archibald/2009/28775/,Abbey McCulloch,Nell,,2009
23,/prizes/archibald/2009/28776/,Angus McDonald,Beyond,,2009
24,/prizes/archibald/2009/28777/,Alexander McKenzie,Richard Clapton,,2009
25,/prizes/archibald/2009/28778/,Guido (Guy) Maestri,Geoffrey Gurrumul Yunupingu,Winner: Archibald Prize 2009,2009
26,/prizes/archibald/2009/28779/,Nick Mourtzakis,A portrait of Alex Wodak,,2009
27,/prizes/archibald/2009/28780/,Richard Onn,Coupe SX010F,,2009
28,/prizes/archibald/2009/28781/,"David Paulson, Michael Jagamara Nelson",Michael Nelson Jagamara and singing rain story,,2009
29,/prizes/archibald/2009/28782/,James Powditch,Peter Powditch is a dead man smoking,,2009
30,/prizes/archibald/2009/28783/,Ben Quilty,Jimmy Barnes – there but for the grace of God no. 2,,2009
31,/prizes/archibald/2009/28784/,Megan Roodenrys,Waiting for the day,,2009
32,/prizes/archibald/2009/28785/,Paul Ryan,Mountain of Tom,,2009
33,/prizes/archibald/2009/28786/,Jenny Sages,Heidi and Sarah-Jane ‘parallel lives’,,2009
34,/prizes/archibald/2009/28787/,Megan Seres,The rest is silence (Brendan Cowell as Hamlet),,2009
35,/prizes/archibald/2009/28788/,"Garry Shead, Adrienne Levenson",Soffritto di Lucio,,2009
36,/prizes/archibald/2009/28789/,Mark Thompson,Greta Scacchi as Queen Elizabeth in Mary Stuart,,2009
37,/prizes/archibald/2009/28790/,Jan Williamson,Nancy Kunoth Petyarr,,2009
38,/prizes/archibald/2009/28791/,Michael Zavros,"Ars longa, vita brevis",,2009
0,/prizes/archibald/2010/29061/,Giles Alexander,The alternative ambassadors (Professors Ross Garnaut and Martin Green),,2010
1,/prizes/archibald/2010/29063/,Martin Ball,Jacqueline Fahey,,2010
2,/prizes/archibald/2010/29064/,Kate Beynon,Self-portrait with guardian spirits,Highly commended,2010
3,/prizes/archibald/2010/29069/,"Shane Bowden, Dean Reilly",I wake up with Today!,,2010
4,/prizes/archibald/2010/29065/,Adam Chang,Two eyes - closing to open (Simeon Kronenberg),,2010
5,/prizes/archibald/2010/29066/,Kordelya Zhansui Chi,Mr Walker,,2010
6,/prizes/archibald/2010/29067/,Kevin Connor,Self-portrait,,2010
7,/prizes/archibald/2010/29068/,Adam Cullen,Gareth at the country fair,,2010
8,/prizes/archibald/2010/29071/,Marc De Jong,Janice Petersen,,2010
9,/prizes/archibald/2010/29070/,McLean Edwards,Tim Storrier,,2010
10,/prizes/archibald/2010/29072/,Carla Fletcher,CW Stoneking,,2010
11,/prizes/archibald/2010/29073/,Robert Hannaford,Malcolm Fraser,,2010
12,/prizes/archibald/2010/29074/,Cherry Hood,Michael Zavros,,2010
13,/prizes/archibald/2010/29075/,Peter Clifton Kendall,Underdog,,2010
14,/prizes/archibald/2010/29076/,Jasper Knight,Bill Wright AM,,2010
15,/prizes/archibald/2010/29009/,Sam Leach,Tim Minchin,Winner: Archibald Prize 2010,2010
16,/prizes/archibald/2010/29078/,Alexander McKenzie,Andrew Upton,,2010
17,/prizes/archibald/2010/29077/,Robert Malherbe,The squire - portrait of Luke Sciberras,,2010
18,/prizes/archibald/2010/29079/,Nigel Milsom,Adam Cullen (bird as prophet),,2010
19,/prizes/archibald/2010/29080/,James Money,The Lord Mayor of Melbourne,,2010
20,/prizes/archibald/2010/29081/,Nafisa Naomi,Glenn in black and white,Winner: Packing Room Prize 2010,2010
21,/prizes/archibald/2010/29082/,Paul Newton,Self portrait #2 – dark night of the soul,,2010
22,/prizes/archibald/2010/29083/,Khue Nguyen,Unleashed,,2010
23,/prizes/archibald/2010/29084/,Christine O'Hagan,Kate Ceberano,,2010
24,/prizes/archibald/2010/29085/,Rodney Pople,Stelarc triptych,,2010
25,/prizes/archibald/2010/29086/,Victor Rubin,"John Olsen - a diptych - part I seated, part II in his bath",,2010
26,/prizes/archibald/2010/29087/,Craig Ruddy,The prince of darkness - Warwick Thornton,Winner: People's Choice 2010,2010
27,/prizes/archibald/2010/29088/,Paul Ryan,"Danie Mellor, true blue country",,2010
28,/prizes/archibald/2010/29089/,Peter Smeeth,"Peter FitzSimons, author",,2010
29,/prizes/archibald/2010/29090/,Ian Smith,Keith Looby alfresco,,2010
30,/prizes/archibald/2010/29091/,Greg Somers,Self-portrait with the picture of dory in grey,,2010
31,/prizes/archibald/2010/29092/,Nick Stathopoulos,The bequest,,2010
32,/prizes/archibald/2010/29093/,Yi Wang,Bishop Elliott and Lady Jacqueline,,2010
33,/prizes/archibald/2010/29094/,Apple Xiu Yin,The previous life,,2010
0,/prizes/archibald/2011/28899/,Abdul Abdullah,Waleed Aly,,2011
1,/prizes/archibald/2011/28900/,Giles Alexander,Space or bust (portrait of Sam Leach),,2011
2,/prizes/archibald/2011/28901/,Del Kathryn Barton,Mother (a portrait of Cate),,2011
3,/prizes/archibald/2011/28902/,Jason Benjamin,It’s not all Henry bloody Lawson,,2011
4,/prizes/archibald/2011/28903/,Kate Beynon,Painting shirt (self-portrait),,2011
5,/prizes/archibald/2011/28904/,Natasha Bieniek,October,,2011
6,/prizes/archibald/2011/28905/,Deidre But-Husaim,Roy Ananda (chin support),,2011
7,/prizes/archibald/2011/28906/,Marcus  Callum,Portrait of a seated woman,,2011
8,/prizes/archibald/2011/28907/,Adam Chang,John Coetzee,Winner: People's Choice 2011,2011
9,/prizes/archibald/2011/28908/,Zhong Chen,Self-portrait on a horse,,2011
10,/prizes/archibald/2011/28910/,Adam Cullen,Charlie,,2011
11,/prizes/archibald/2011/28911/,Lucy Culliton,Ray in Paris,,2011
12,/prizes/archibald/2011/28912/,Susanne de Berenger,Ted Robinson,,2011
13,/prizes/archibald/2011/28913/,Ken Done,"Me, March 2011",,2011
14,/prizes/archibald/2011/28914/,Matt  Doust,White cocoon,,2011
15,/prizes/archibald/2011/28915/,Geoffrey Dyer,"The collector, David Walsh",,2011
16,/prizes/archibald/2011/28916/,Vincent Fantauzzo,Matt Moran,Winner: Packing Room Prize 2011,2011
